user_being_followed_id,user_following_id
9464,600
4800,7199
6267,8051
3762,8984
1036,2187
7283,4313
3037,3229
7362,8804
3290,5971
4474,6370
9522,8525
9746,1777
5218,1971
9068,4965
331,6048
3585,2309
1762,8828
9598,1357
1895,4977
8094,1727
4710,6861
3696,9034
9899,6773
8567,9907
1996,3411
6699,5584
8811,9480
6855,7052
6549,3246
3402,5267
8298,7058
8867,3032
5672,516
1344,3134
3782,6919
1813,3333
6225,6971
8059,3496
2277,8521
599,7125
2048,4546
3434,1165
1045,1192
7708,1082
2719,8847
9078,2701
418,9763
9168,1702
914,9347
8277,555
9555,6924
9393,4975
9194,2381
4449,8009
6852,6791
9996,518
2052,8248
8914,187
518,285
1903,3520
4991,1300
5410,8406
6126,1635
6925,7456
1541,19
9047,9170
4478,498
7862,8345
7173,6148
8270,3749
4936,6662
6342,1455
2272,5104
7593,104
9140,8587
4431,757
8235,2422
7601,2276
6460,6936
3319,5293
5722,2823
3918,1023
3523,7614
3433,2188
2540,2316
4748,457
6793,5741
5077,8193
6884,9147
9630,5991
8329,2232
328,2820
4068,1393
2937,2966
636,6849
8259,3842
3045,3821
5896,5562
902,1063
6145,8428
8120,2611
5939,1699
7438,3027
6811,4095
4383,3900
2528,844
3705,4617
5853,1401
5973,7885
8951,4964
4278,7400
4801,1862
3466,939
2934,6443
2704,5081
545,4431
4042,5509
3265,2176
7873,3090
4216,8903
7889,3924
6632,7186
6098,623
5555,9670
1404,1824
2756,3823
6702,1311
135,9804
6599,1092
5018,5833
1833,9055
4771,550
9486,7723
2962,3696
1776,1380
1027,9107
4064,3201
7579,1729
8507,2070
865,4944
8402,8575
2698,9186
962,8686
272,2554
8084,9761
3013,1033
2611,6859
3727,2005
3688,76
7719,6988
4739,5076
7898,532
7756,4087
1587,8529
1631,5484
4808,9201
2846,3515
8549,1172
9716,6351
5811,2362
850,7425
1847,2069
8669,1531
9875,6736
4679,2373
7176,7798
4019,781
887,3460
345,1858
8864,2579
9013,9340
8915,1737
8590,7656
9815,4892
4854,3536
3531,41
7713,5816
9705,4093
9733,4131
3439,7524
7970,9016
6468,1519
8449,3445
3585,3979
5321,8524
2073,3353
8560,2744
4382,6608
880,6352
8588,4847
6106,1028
6479,7348
7156,4181
7415,9628
7250,6023
5026,5487
1984,8323
8884,4452
7239,9778
4421,4369
2233,4738
2465,3081
7577,3068
2308,8949
2018,8604
3928,8139
6892,4653
4555,7384
362,2948
4526,2269
8880,4752
7076,1603
330,1051
755,6048
3215,7018
3999,3944
7716,4825
8610,6267
1887,4926
9530,3041
4256,7159
3892,2856
9133,8015
1920,8315
1559,3560
9463,498
8337,4256
4112,4544
6089,9007
2101,6610
797,8789
5496,2003
7804,1606
6786,3394
7736,8721
9098,5680
5318,5073
1908,5168
7885,9892
8898,447
9014,6838
3582,3481
8885,2322
2005,9203
451,9266
2585,2580
8477,2213
1679,1152
120,3827
8493,2611
6977,5562
5411,9913
7340,172
7278,2886
3208,4711
1742,4630
6884,2939
4416,2351
6280,4469
2778,5486
5616,8471
7321,6463
2135,3786
6218,8768
3000,2000
7573,5897
2192,1450
5932,2396
8345,7426
400,64
3409,1465
8370,8081
4320,9069
1258,8211
6114,7642
4844,6442
2335,6361
791,2547
5898,9091
6133,4707
5715,7109
2914,2156
1560,5826
6179,7320
814,9922
8354,9449
5568,7954
6624,2582
1024,8530
4237,21
9471,222
8033,6741
6883,6591
5285,9764
3276,5006
2760,493
3274,1221
2226,1705
2690,4213
6549,2067
3196,8331
86,9426
6229,3538
4211,4952
6897,3445
997,8145
5518,3824
9553,4567
8147,35
3176,8690
1221,2817
3628,153
9789,3699
367,168
9689,760
2839,69
1586,4273
2728,1141
1613,906
8256,2945
3491,4473
2761,6650
2835,3027
634,8359
9080,9994
1674,1349
1049,7742
3321,3132
7734,2540
4258,8377
3861,8518
8332,6918
1866,7072
9435,7724
6336,5052
3552,7570
9315,239
6149,1670
4480,836
9633,6645
7493,2067
7673,7744
4241,4300
1855,8600
1255,8787
338,5569
4098,7918
627,3095
5998,2331
8097,9081
2078,896
2743,7393
1030,4652
4287,9812
7030,8463
4061,55
5096,5503
5710,2953
3156,9198
5965,3701
956,9030
2621,4375
3361,8185
6203,6678
4124,2489
8504,3558
7217,9043
8589,9995
6071,4909
1624,2341
4721,6315
1591,3212
3964,3825
1449,323
890,5444
3124,3749
134,7235
2816,3802
6993,2389
2882,863
4431,994
1902,4141
7659,4081
6782,5535
296,4103
7190,6329
2829,5660
1515,4791
795,484
5050,2798
297,4807
1305,9232
2225,2817
1633,2305
2418,3550
9377,4026
6522,878
2363,2883
9997,587
6650,2504
4064,70
7965,6327
9371,41
3120,8677
3682,7499
7755,3251
3785,8292
86,9516
6282,4095
3321,3863
3877,3455
6987,8940
9071,3102
2568,7344
8952,1068
4887,2193
637,8934
2481,1178
163,9009
2620,3134
4870,9575
3887,391
2760,9664
8057,8025
7426,4948
6779,9296
4607,7897
834,5549
2769,9005
2242,1805
4911,2249
2918,3718
4227,5295
4305,3216
5335,835
908,2153
2264,4690
3185,6207
2380,4980
8680,5068
3010,7148
6105,8789
8176,8550
5796,5792
4421,2292
8128,4828
6252,3120
4880,3453
2712,562
5108,6788
3207,4325
6680,2493
3796,9909
7071,1726
235,3682
2963,2790
1637,9982
5764,6540
2739,5675
4112,9543
9350,3599
1489,1623
3146,8499
5232,7083
7240,1705
7347,578
2106,2823
2782,2758
316,5114
6732,1710
3682,3351
2814,6202
3682,254
641,8073
7956,1087
8030,4397
8556,6227
3459,9539
7233,5141
7685,298
8977,5829
9929,4412
1002,6936
5886,7171
2406,9678
1230,628
932,3126
1677,432
2981,8313
5761,8558
2069,4934
2851,6285
2077,6477
6034,6915
2857,5289
9596,7402
9219,7758
8253,2450
7998,8104
6523,699
6678,2601
9905,5137
306,3104
582,1279
9566,9706
1015,1334
7302,4089
1594,3515
7948,6587
4330,5953
604,6098
1192,2848
1739,6901
9333,4482
6515,6578
6956,4613
8060,47
9477,6997
9906,5450
7560,8978
5952,3766
7042,5197
98,2779
1213,88
680,7332
2561,9053
514,4198
5672,1896
6091,1976
2495,5968
791,2877
4025,5873
1467,9501
2448,7338
7606,6169
8161,6890
379,6460
7465,6743
6007,2271
9031,3959
3859,5721
9091,6640
4065,482
9338,4754
7557,3731
6842,5960
7628,8129
5273,5873
982,4678
2905,7896
3371,1549
9120,4481
7138,6662
7726,9629
4264,9975
2501,1497
9906,8931
8691,4135
7159,9395
6397,3007
2028,4637
5949,3446
3656,5627
1186,5194
7601,4773
7784,7982
5662,9420
6884,5814
7755,5969
974,6475
7964,8147
8089,9908
9523,8022
6044,6369
704,2910
7917,6375
220,7947
7162,7445
1620,2937
2543,7347
2066,1394
6012,324
6966,6762
3163,266
183,296
6412,7076
672,2283
2095,3389
8832,1480
9011,435
5242,9082
4919,2071
3624,9246
4579,2595
4148,5531
7536,7878
1229,7873
3580,4702
2186,3814
6953,9007
6468,1791
6006,108
627,5207
8772,6067
820,6284
9919,9345
8267,3308
4017,7784
9616,9882
2878,8328
5204,3392
1758,2285
6533,4763
560,3869
4290,4368
1754,9778
4608,3346
9887,1922
2364,6920
4153,5165
2942,439
518,3807
150,1304
883,7184
6868,4
5053,8186
7902,2023
6740,6692
1286,4366
6136,2726
668,9712
8563,3960
5961,7452
1745,1157
4376,6355
2283,3413
9633,4482
5480,4455
8894,928
1328,7348
5734,1839
2592,8169
2958,5612
9658,1665
9888,8586
725,38
367,8354
1519,7394
8868,9315
456,9723
921,1858
4371,8008
2137,8347
2405,3747
8617,1850
3461,7140
5953,151
6130,9131
1296,405
3960,3758
3935,5313
4633,4239
5732,3387
2267,8775
971,6314
4483,2653
8381,5817
2247,4041
7876,6624
6814,4244
5741,4287
8191,2922
2848,5123
6100,9668
1376,6428
8620,8365
9087,3680
7531,9183
7245,2765
6770,7449
4773,9414
1452,3343
5729,1303
8906,6038
9592,2998
3206,8637
8933,4198
1707,9002
4851,8676
2412,9058
6697,5985
530,8415
651,2655
9549,6883
5517,8447
5036,9567
8024,8628
889,2955
6671,4318
1517,3857
5963,4672
8224,4580
4786,1394
7119,7226
2781,2430
9409,1615
5897,1140
4712,3768
9867,1463
3516,231
2730,984
2432,6993
8382,5539
7444,9547
5688,4704
8859,1454
2683,1822
3559,2203
905,1845
6997,1509
232,9803
8387,3077
8099,5209
7012,5541
6648,9368
8948,4558
5465,1504
4020,2706
601,2232
2834,5292
8875,7018
5918,296
2708,9885
8916,2732
6751,6672
4162,9942
501,1438
5557,7990
3821,246
2593,4975
1232,8874
8179,8030
3977,4505
2993,157
5648,4001
9030,5578
4796,7785
1697,6914
6089,7982
2192,2534
3270,5910
7389,2019
9191,2096
6002,8697
2660,7779
9856,5698
7433,3851
5891,8164
1578,4834
1026,36
1244,2493
2232,5911
9679,4675
1461,647
2891,2708
6356,4611
3538,348
8084,4137
9897,9966
9766,7115
8941,8543
5689,6839
5040,4282
6872,3060
538,2137
7351,1305
1779,9808
7626,8371
6452,9158
8464,2089
6368,7175
2490,2573
5643,4405
385,9999
656,3650
2053,1354
3165,2770
3706,2083
5974,6836
867,9475
1538,3307
7116,2684
1940,9626
9518,4998
4912,484
1920,8580
7073,5722
9687,1302
2615,5994
6855,2873
9650,8729
6589,1947
5050,8451
2405,6490
9537,2406
4838,1650
866,9024
630,5307
6059,957
6611,4628
400,4059
6553,7891
4074,2734
9190,1320
2465,4255
5465,6736
2282,4068
65,64
3199,2692
7921,6253
146,3892
5425,5937
3670,7007
2126,1347
9371,2490
4176,1397
5200,6363
3698,294
6690,1721
8415,4617
259,7922
9043,2162
8263,6111
9071,8812
8449,8059
6463,8376
9022,1275
2951,9515
4663,1700
1876,8952
2696,1408
4584,7388
6796,993
8882,2134
4473,8176
8640,2826
5436,4782
3204,9600
575,869
3286,5418
2809,6468
6490,7312
1964,461
8256,3239
3973,7964
3074,4257
3183,3379
7238,1129
8668,9355
2669,3364
7924,6417
2553,434
4185,453
2237,8617
9367,4697
411,6882
631,4419
3721,7067
8550,4835
3021,4810
9665,3782
9124,4876
8873,3221
582,2103
9245,370
4178,1528
6668,5737
5607,2117
42,1785
865,7423
9640,2323
1380,2308
7608,7810
4345,2045
3561,7595
4384,1270
8313,754
1223,1065
1765,270
3983,4623
916,2786
6553,2509
7545,6649
5448,8680
9759,1050
840,9902
1992,8980
6406,8362
9364,4109
1588,7015
3079,1464
6140,9972
7131,6271
9849,1889
3512,4650
623,446
5214,259
8810,6103
4925,657
1974,8419
379,2679
6112,8323
5335,870
8101,9935
228,1445
5129,2280
7336,9862
3656,1147
8274,4306
2858,4672
9138,6026
8300,7951
6837,5630
4579,6487
3402,2266
6900,3070
7232,6426
1014,5492
2793,7121
7342,2608
5646,2620
2513,329
970,1097
996,374
2585,9900
5770,6491
7802,6416
4131,8384
202,3868
9770,6114
1920,852
3865,9033
7109,4468
7657,1568
4673,1646
1788,5889
2758,4928
6558,7098
2629,4263
3058,2832
5634,1253
8217,7307
6152,8066
8174,18
545,4605
5888,9685
5949,9202
3395,3284
3693,3357
8986,1014
614,1140
2910,599
7336,186
8985,1774
2351,8925
5841,7675
2708,5654
4433,5556
332,3491
9334,6628
8931,5641
9059,5400
988,3773
1579,90
1880,7961
1176,3655
4216,6089
7600,6930
1070,6740
4755,3877
2586,2520
6562,142
5006,3732
2443,6599
1219,6442
2817,9380
2185,244
3918,3307
679,3184
4140,5758
6710,4100
2087,7486
464,9815
3759,1921
7742,3670
1862,1233
8813,1299
693,7673
3992,9024
9141,3439
2576,3600
7661,4980
4365,6775
5615,1890
3388,6952
490,1738
5554,688
1713,5594
6468,647
2926,863
7477,7261
9574,317
6857,4842
5983,885
1525,4398
3897,5676
4447,8164
9909,7203
8169,1660
3418,5854
5294,8590
9188,6600
8066,9370
8534,2551
9513,5278
4826,2647
1845,1879
4533,502
6110,4652
1199,594
4579,619
3128,3214
7011,3565
8256,4497
9903,1410
9511,4773
9961,5630
8486,2961
7994,4214
2012,3645
5829,6928
1097,2038
3765,5912
4660,5832
9793,2334
3905,2711
1347,6694
8851,8539
1353,2215
3879,6954
200,645
4914,326
300,4851
6991,2179
9232,1095
6955,6784
7214,3509
7152,6408
918,5637
9771,6373
2459,9519
4537,7713
192,2117
5028,2438
8918,2536
556,66
3452,8833
2056,3576
3151,5647
2876,1
4823,5374
885,1458
7438,9660
6873,1077
7181,5110
4097,3160
7382,8954
9177,7148
4927,8928
943,2598
9303,452
2120,1279
5489,7197
4814,951
3596,5232
6165,4735
3634,9595
8402,5747
8328,4785
6577,5231
8718,1647
4733,5972
5588,137
3261,95
7195,2809
446,5612
3856,2700
7524,8575
6059,8516
750,898
8306,8208
5833,6956
6706,8200
7155,9780
2618,7743
9437,8040
4232,9887
1926,2262
2181,3808
3750,3385
3386,5536
121,3502
5867,5851
4535,341
3660,2516
8995,5592
8995,9494
4877,382
6456,6534
3122,2828
3498,6973
3221,1626
2918,9384
8604,7556
6478,450
6283,5472
7090,6207
7255,6611
4710,2376
8371,7811
1457,5962
3434,5272
269,2098
4772,5131
8791,6481
1537,7322
8505,4819
5805,5983
5734,7519
193,4163
2549,9935
2944,7866
1454,558
2699,7843
5958,2421
9616,3905
6582,3773
2462,809
3848,7366
6701,2478
6579,9135
1064,3498
4291,8868
8955,1604
4838,8009
2906,963
5497,2809
5481,7984
9804,5956
9750,9572
1910,7393
2090,7456
8587,446
6927,7389
6119,1268
5961,7727
6356,191
5548,3077
6756,9955
4343,1207
504,1396
6936,7854
4452,67
4452,9528
6511,7498
8391,408
9629,8731
7407,3394
4616,4131
8775,8851
7878,8904
1469,2530
3885,2191
6766,3667
9846,9856
21,4975
8595,9950
4780,701
4535,292
4428,8837
136,4250
8086,6599
8306,9877
5914,4985
343,8493
5326,8039
3785,7021
2728,8068
9724,2843
992,330
8737,2552
5299,5222
4725,5449
380,8850
5856,3094
2455,538
2014,5351
9993,744
2043,2515
8634,1044
1423,2075
9667,4614
9185,8934
5971,6556
8176,9214
2789,439
8350,8079
7824,6275
2440,7131
7814,2336
5119,775
3861,603
5781,1512
7756,8217
4940,2126
1095,3315
1811,1972
4123,1596
5240,2104
1630,7163
8608,7366
3449,8318
577,476
6153,3221
151,4809
4027,4958
494,8432
3740,7849
7460,5354
7747,9958
8238,6306
5986,4736
5928,1646
8198,3590
8024,8399
3768,4814
309,3675
4813,5352
7042,4414
4013,9212
3662,5643
6257,1521
6086,8894
210,5492
6947,9566
4362,7594
4748,2812
4581,1177
3559,7872
6248,1443
3395,3088
1405,606
2659,8469
1274,8932
950,5882
8060,9617
6265,2452
5030,7599
5476,5174
3765,1682
3459,9379
8245,412
3515,72
4004,1279
3176,9719
4397,987
3745,3811
1899,9443
5746,8198
2905,8810
6809,3148
223,564
1046,3691
1141,1780
2579,4284
6381,4121
7381,4118
1562,6675
2239,6789
7601,2555
504,6743
9085,213
3171,3643
4896,5391
4502,462
7744,6145
6912,5873
4326,5923
5136,5257
991,1685
2787,6614
2,4142
9664,2942
9258,1489
9884,4995
4624,5795
7676,6943
3567,5673
3280,4935
6111,3749
3774,3682
1859,4495
9577,5254
6248,9417
25,7353
1011,6753
2070,2284
1113,9422
3400,811
7142,855
1534,9513
9927,2598
2648,2246
2340,5358
3697,2944
3357,1538
9800,3469
4967,5588
4747,2259
6834,5672
1646,7539
7137,7492
4494,2316
7911,5563
3654,5914
2876,3655
4793,1276
6844,4295
7391,5409
3644,7568
2027,5696
9478,2711
7898,3363
1172,8571
458,8327
488,3748
4076,6928
5354,8489
1517,6920
4451,7978
8078,5038
8508,6381
8166,9652
4598,978
2986,6194
1388,6039
1947,5796
9233,9032
6630,8041
4507,7524
3523,7507
4861,2168
7514,735
5729,3628
6706,150
4201,2712
9122,5686
9397,5898
694,4471
549,6867
2953,1396
8008,8891
7301,3608
3180,7664
5258,6530
8673,9877
9323,5127
7014,9599
899,6985
1875,9479
3508,7599
3937,9408
9751,2993
1856,2173
3294,770
3453,9354
7894,7710
6151,5665
2555,4114
2726,1513
899,8020
5829,3465
923,3515
3704,2777
9825,69
5432,4884
1499,462
9133,5965
1255,5249
4068,428
4351,6577
8015,7095
8847,2980
2984,2098
7339,5035
1305,5126
6022,945
6646,6180
9587,7131
2819,7814
2129,5246
6299,2709
6171,4654
3769,9174
7225,3961
1287,6405
8353,2338
741,7462
2132,9244
8920,5427
3825,5013
8981,6711
7566,2168
7395,8202
7752,6133
5847,8721
6888,4870
8062,9398
7338,4136
2237,65
7974,5603
8495,4812
6607,240
4825,1501
7723,4101
6450,5564
8503,9214
5981,4905
2863,6186
9449,3758
5851,9814
3627,3198
5372,3231
3999,5111
4169,5900
4202,502
5227,322
3644,8950
6615,8826
2201,2624
1328,1258
839,2299
4267,9456
5519,9653
870,3157
6610,1646
3722,5955
1890,647
7297,7859
4862,6534
7363,3932
6079,9148
5553,879
3080,7231
5049,2053
1926,8414
5908,1001
5849,7926
1899,6643
7434,4518
6580,9899
99,5883
1677,5284
7322,4752
9382,1241
6750,9543
3045,255
1951,5450
3646,6466
6768,20
1602,3444
9081,6671
1327,9691
8084,3004
6266,634
6593,991
2432,3609
6403,4023
2930,3803
9562,1294
4570,7301
4481,7905
6786,3272
6896,6947
921,7162
3025,9069
7548,8290
3727,9863
7749,2903
3981,5754
2936,4017
9887,1615
6917,5543
7922,4159
5460,2819
2705,2479
396,2657
4461,5736
8046,7855
4309,7313
663,9445
7393,9443
8670,6229
7951,1975
462,2315
146,7808
5093,8058
1122,1633
6523,607
2017,9721
8225,4683
2591,6517
4889,2528
6317,3100
3498,6631
5240,1264
425,9583
198,2575
349,4564
4064,1422
573,6869
748,9244
7480,4908
9915,8466
4594,5840
3956,5084
6943,9496
1737,3702
5001,9224
8590,3344
6619,7780
1275,9278
629,1704
4220,7493
8464,7742
7476,1414
5581,931
15,3772
4841,78
9599,6459
1301,4795
387,4616
2816,1905
6561,6621
8791,690
3762,5950
8317,7098
1510,9450
5797,999
6416,4769
1736,9325
1180,9717
5939,884
7194,5053
7667,5784
1014,914
2376,9071
7707,3748
1546,6233
4737,2575
1476,7732
7494,9424
2458,8282
5485,1692
2622,5211
4477,7731
3364,2375
2737,3484
6373,2386
4353,8256
8101,4225
6813,7728
1593,2529
5496,5106
9394,7449
7996,3597
971,7328
9762,5767
553,1018
4537,6115
9889,9275
3702,7903
9606,3591
1751,1849
4285,2648
5382,4570
5955,3142
5265,1924
5789,1148
195,4640
2563,2995
3282,4583
1785,9472
81,6436
4026,9693
5782,2731
2039,8488
367,6602
4491,164
9264,9001
7029,2503
2075,248
6062,7438
7687,2131
2364,9785
4091,6636
6528,6068
286,748
6190,8596
9125,5783
3107,6381
9861,2664
4550,9036
2237,5114
6329,1125
6821,829
8288,6977
3213,4144
6812,9729
9103,5488
791,8297
8446,4740
976,4015
2344,1775
1972,4259
1023,5902
1066,4162
9822,4726
4962,8617
9687,5231
206,4689
3304,1634
5092,8871
8933,7905
9191,5162
3021,4863
6525,7904
7379,7751
9966,1674
6428,4552
7886,6313
7696,8847
8423,2992
1814,418
1747,4027
3847,5236
1646,9403
2048,7159
4909,5322
6538,34
3581,4582
5345,3700
2256,9721
2536,6955
5493,7446
4688,2628
6838,836
9071,4673
1369,9975
3083,5417
6596,356
1373,4835
8892,6374
1641,4684
9573,7996
8191,5568
7812,6661
1443,8614
3548,77
2652,5723
8424,4606
3927,5046
2010,5763
6135,9359
9810,3238
8403,7634
4673,1512
8700,7175
6532,7166
6539,8843
8929,9308
7608,59
9594,6033
675,4599
2663,873
2221,2718
5840,6704
4314,69
9210,3089
5431,5366
619,8933
422,8924
217,1636
1616,7136
768,2606
8173,138
1594,867
9238,5459
2023,120
4171,9254
5256,30
8407,99
7095,2067
1276,5699
9771,1468
1163,6750
7612,7881
9035,1736
8458,9138
246,5185
5446,4343
2117,3242
4183,1912
4040,4878
6490,6205
2086,7139
2589,2023
6994,7809
3576,8051
4803,9527
4640,8101
8739,329
412,6727
5860,3662
506,1498
2841,2993
4317,2073
806,8782
5845,4754
9243,7102
8551,9020
7017,9608
7559,4120
6521,2782
4645,4869
238,779
9412,4596
3184,7971
193,9800
2332,8157
3618,2953
5084,5892
7931,3820
9811,3929
8072,2461
4995,1909
3355,1971
1867,3265
5112,7237
4789,4894
7630,1747
3582,8264
9945,1437
7152,9860
1686,3462
7564,729
4600,9083
8100,7708
8263,2072
4075,7129
3795,7448
207,7807
5440,7286
6099,9755
4567,1409
6426,5968
8339,1448
2955,378
9644,6936
8882,8071
4778,1367
4816,6229
6824,9263
4725,3823
7676,7096
6897,7656
115,3537
2738,27
1317,6146
9178,943
2123,8812
8537,4867
2899,5395
8048,7127
8244,725
4432,8160
2249,9852
190,6693
4996,7213
4094,962
8116,7694
3330,3463
5885,7125
9654,4087
5582,231
7285,9323
149,7701
4752,2124
9947,7530
9076,5404
2090,2705
2529,6005
543,6073
5329,707
9073,2897
6941,8897
8949,7238
7492,6300
678,3167
4941,5443
324,7295
2203,378
9166,9934
8109,5133
7100,8772
4396,3174
3101,3916
8192,2503
110,9595
6686,6448
7689,330
8931,336
9073,4407
9324,6422
1408,2726
2197,9172
638,143
759,6262
4710,5854
3318,3947
7904,1501
3269,429
6681,2164
6582,3203
9449,4351
2462,8993
5077,9951
1020,388
5828,9014
7503,4919
9637,1071
311,2987
876,4346
1619,8617
8182,1790
3411,5147
7094,6709
1883,1475
4140,803
508,1402
3689,5233
1786,1684
2842,7205
1490,1573
8978,1256
7704,5994
8898,5653
9616,884
6109,8965
9176,9149
7066,2654
5295,3529
6707,1813
7955,7075
226,5083
6547,6970
7333,5576
4384,3495
1085,3646
1860,5829
627,6635
2732,1308
658,4490
383,1800
7512,7810
6704,7787
7361,8427
7378,9222
8515,7596
251,5700
5975,154
6703,5123
5882,9626
8590,7952
6128,8889
8274,7062
4168,3868
7957,605
1826,5817
4729,1772
8356,1739
3940,6611
9939,213
6761,4493
1314,6758
2597,4958
8180,302
5874,1595
2922,8718
5027,9
4135,8295
1405,6433
3488,2318
7900,8029
8720,7132
6522,2082
5156,1457
4935,779
5650,5408
8455,881
6664,3159
1147,2188
8964,4045
7578,9910
6039,951
2098,3616
1959,2736
7654,7153
2206,379
5409,6579
5190,4040
3386,946
2824,2103
1590,2865
2382,4316
4870,4710
242,3921
7281,9986
6632,9522
6302,3739
6216,4335
6332,1825
4211,4556
1899,7763
4469,6825
5481,8470
2804,3890
7475,772
7604,3493
3339,9300
2692,9879
5063,921
5785,2406
8494,5589
2489,8121
3636,4589
9004,5355
415,8849
2680,5913
9757,1416
3020,3721
173,6816
582,6168
9497,8832
7326,9554
3017,3250
3036,8548
4660,5885
6962,1546
3244,480
1506,9694
2325,4675
2423,5523
1386,6159
741,8997
3717,8183
2736,8282
6172,8699
8936,8588
5643,8815
480,1185
9251,8134
7802,5800
2458,8445
2630,7814
7231,242
3388,8877
4845,3248
6074,2104
6398,3106
4417,1873
9390,8219
6698,6042
9389,9327
7556,5102
5111,3492
6308,9764
666,4526
592,7923
6594,6181
8440,9026
7187,4397
6374,4266
2612,7371
8379,8658
7830,8494
369,7761
8360,7400
3113,846
6994,5734
7313,1678
436,4655
7799,1119
3150,7674
8952,2014
1738,698
5269,9782
3468,7285
3277,6946
2694,7694
4330,430
840,3115
3829,286
7744,188
9832,7731
6145,493
4295,2901
7328,7114
4905,485
7395,1248
7886,1341
9935,4144
200,7903
2551,2081
9401,215
764,3389
4882,9804
5529,7635
7854,930
2739,7237
2981,4443
8287,2397
6393,7114
6695,532
15,8966
7391,4961
36,9239
5681,7503
2256,1512
3156,1043
4608,3568
4657,7138
2311,3072
8836,4227
5431,8822
2784,4746
386,4190
7493,7383
198,1087
9106,1910
1685,2886
5852,4349
83,2362
3757,7098
4308,989
2910,3314
8032,3675
5227,1173
8146,8719
9457,9209
6993,8656
4516,3613
2919,2627
1326,167
4192,376
8369,8516
557,6766
4538,7778
2159,7033
5395,6600
3313,4032
326,7521
8107,705
2454,4741
4602,3479
1679,4653
8376,3693
9880,8042
7810,1851
7661,2959
5790,4154
3905,4494
6899,171
9759,1209
9086,6624
7103,4934
9689,4639
8739,5267
5144,4030
171,8478
585,3891
7170,4988
7113,762
1183,5386
710,8050
8542,906
8077,4640
2785,9995
3112,2965
7331,924
8281,1782
670,1155
8965,2735
3725,2987
620,583
2947,8140
1685,3934
2234,7523
1828,5532
9118,3963
8136,3930
9925,1711
2966,7004
2155,6842
7525,8405
6523,3486
4809,6270
7359,188
3287,8152
2893,8809
7364,8381
5812,8574
3032,908
1647,8425
2076,8341
8478,4123
8840,695
8359,7686
6893,985
9705,4680
3793,802
4171,3718
4376,6634
6099,1886
8111,2539
6494,1217
9919,9940
3586,8635
976,7522
3782,9162
1160,3024
8190,3428
746,6574
9116,5678
9861,7062
519,3083
2535,8413
1291,8526
8541,6446
9562,2875
916,317
1598,6148
4177,7365
7496,527
2788,5208
7726,7014
9318,3979
9795,8910
3799,9900
8497,6435
9503,4870
3551,6147
2708,8403
9535,2022
2683,8943
2452,7930
3532,6850
8241,3659
3186,4621
4109,8808
3725,4803
8362,3760
6128,7305
8529,135
494,931
2247,7251
5036,6891
1733,7400
6407,7796
6794,3022
8993,8176
7919,3377
9878,8209
4036,5032
5244,6834
5379,9874
3770,4492
7200,5655
9565,3713
4975,9771
4133,7957
3216,1216
579,2705
2946,6562
1672,2407
1561,5564
870,367
3186,7471
6749,709
9730,6997
4757,519
6391,250
6115,1090
652,972
7322,4858
3521,8866
147,4751
6764,5885
1626,6958
8584,2829
5255,745
9096,6442
5149,5693
9470,3521
1322,766
6969,7580
1859,4811
1940,9411
9660,4186
7714,6074
7531,4358
733,8527
4485,1817
7133,3255
2503,5351
114,1401
6267,8601
7941,5439
2420,4344
4934,3714
5379,3218
8607,2164
1973,4244
6971,2106
6045,67
7894,7919
300,8792
3205,4341
1401,463
1355,3744
156,9740
5510,4054
6544,3119
3380,9687
6564,9228
5959,6544
4973,1051
9898,6541
8537,7250
155,4237
1595,5076
5897,5185
7223,8865
3017,3156
7793,2621
3305,1667
8785,167
8876,1358
3691,8410
2632,4797
3513,3648
5616,3092
4808,6578
1696,6370
7588,3597
3667,7270
3165,9430
1912,2665
4924,3676
2825,7149
4754,2786
3637,9066
1772,7514
9681,6717
580,9005
2022,1837
4923,7682
6041,3431
1388,4721
8780,7838
2537,7923
6383,5575
5048,8207
7701,7912
2972,4543
2827,1860
8892,561
3418,224
6005,9508
8931,3335
1451,8913
8817,7854
8491,9536
1810,6185
5961,4395
4,7082
5327,6440
4812,5287
8502,2468
3491,5951
6721,5530
4771,9468
1601,2782
5372,4127
2585,8184
8746,2809
3024,7351
5719,1215
6513,8914
7610,3400
6105,539
1458,4925
722,622
7702,3542
4318,8405
8226,3812
333,273
5145,3651
3264,2859
3143,204
813,1571
5503,1209
9509,9704
8363,2527
2894,7242
8588,8924
8113,766
8941,2084
820,1272
4833,7640
3110,6069
9256,3485
3669,5858
775,3807
6526,2973
5253,7674
645,9094
3922,9490
6659,8230
9066,5012
5581,8590
7630,5105
532,8766
1347,415
3613,5298
96,2535
2513,5968
8730,8981
6421,6418
4513,5220
2275,6292
63,6959
9841,2953
6878,554
7265,865
5809,7649
954,7019
9386,2530
2327,4789
8049,3228
4536,3154
1689,3031
8030,6493
480,5894
5210,163
5095,6863
1652,29
8215,7042
8092,714
9682,5283
5178,8629
1526,3307
2132,623
99,9726
419,7002
7848,3934
7732,4479
6944,7714
8429,2002
9191,8760
7985,8243
9454,8529
9154,6028
6470,524
7625,1544
1136,4624
3348,2067
8958,2780
4556,1955
3726,9626
5177,3012
2298,4085
9060,7807
6255,6719
421,8878
7879,1363
6488,2664
9837,7280
9124,332
4121,3475
6597,9553
7011,626
8041,6087
6019,1514
5865,6228
1831,9278
1670,5982
1358,5157
7426,659
